date,title,description,source,url,content
2024-12-19T12:29:14Z,EU asks for views on plan to force Apple to open up iOS,"The European Commission has published draft proposals for how Apple must meet interoperability requirements flowing from the bloc's Digital Markets Act (DMA), inviting feedback on proposed measures targeted at areas like iOS notifications, data transfer, and device set-up by January 9, 2025. European Union regulators have until around mid-March to adopt final decisions on what measures the bloc will expect Apple to take, and by when, to deliver access for rivals, as the DMA demands. Apple's iOS,",Yahoo,https://finnhub.io/api/news?id=dff09c806d45c81130f46aadaea878fa35ff59aca6fdb8c8d92efcf8ddedb159,"The European Commission has published draft proposals for how Apple must meet interoperability requirements flowing from the bloc's Digital Markets Act (DMA), inviting feedback on proposed measures targeted at areas like iOS notifications, data transfer, and device set-up by January 9, 2025. European Union regulators have until around mid-March to adopt final decisions on what measures the bloc will expect Apple to take, and by when, to deliver access for rivals, as the DMA demands. Apple's iOS,"
2024-12-19T12:18:03Z,The BATMMAAN tech stocks this strategist has his eye on,"Step aside Magnificent Seven, the BATMMAAN is here! No, not everyone's favorite dark and brooding caped crusader, but the latest rebranding of the top tech stock leaders and outperformers, now including a rising favorite in the AI chip space: Broadcom (AVGO), Apple (AAPL), Tesla (TSLA), Microsoft (MSFT), Meta Platforms (META), Amazon (AMZN), Alphabet (GOOG, GOOGL), and Nvidia (NVDA). Freedom Capital Markets chief global strategist Jay Woods speaks with Yahoo Finance about his position on several of the BATMMAAN components. ""The one stock in this group that no one's really talking about too much is Apple. Apple is at $3.8 trillion [market cap]. It's the third biggest in the XLK (XLK) now because they've repositioned that in July,"" Woods tells Catalysts host Madison Mills. ""And to me that is a utility stock that just continues to climb. It's AI story is really just coming to our phones as every upgrade comes to our phone."" ""The potential on that upgrade cycle and the utility factor that it's been, leads me to believe this could be a $5 trillion company by the end of 2025."" Also catch Freedom Capital Markets chief global strategist Jay Woods why the sudden downturn in Nvidia shares and the Dow Jones Industrial Average (^DJI) may not be such a cause for alarm as investors think: ""To me, this is just a pause."" To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Luke Carberry Mogan.",Yahoo,https://finnhub.io/api/news?id=9720e4e3b3ac4b95c0c4dc0cead57435acdc4aba767a45a68a05716dec0f5b8d,"Step aside Magnificent Seven, the BATMMAAN is here! No, not everyone's favorite dark and brooding caped crusader, but the latest rebranding of the top tech stock leaders and outperformers, now including a rising favorite in the AI chip space: Broadcom (AVGO), Apple (AAPL), Tesla (TSLA), Microsoft (MSFT), Meta Platforms (META), Amazon (AMZN), Alphabet (GOOG, GOOGL), and Nvidia (NVDA). Freedom Capital Markets chief global strategist Jay Woods speaks with Yahoo Finance about his position on several of the BATMMAAN components. ""The one stock in this group that no one's really talking about too much is Apple. Apple is at $3.8 trillion [market cap]. It's the third biggest in the XLK (XLK) now because they've repositioned that in July,"" Woods tells Catalysts host Madison Mills. ""And to me that is a utility stock that just continues to climb. It's AI story is really just coming to our phones as every upgrade comes to our phone."" ""The potential on that upgrade cycle and the utility factor that it's been, leads me to believe this could be a $5 trillion company by the end of 2025."" Also catch Freedom Capital Markets chief global strategist Jay Woods why the sudden downturn in Nvidia shares and the Dow Jones Industrial Average (^DJI) may not be such a cause for alarm as investors think: ""To me, this is just a pause."" To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Luke Carberry Mogan."
2024-12-19T12:00:00Z,Prediction: Warren Buffett Will Sell All of His Apple Stock in 2025,"Apple (NASDAQ: AAPL) has been one of Berkshire Hathaway's (NYSE: BRK.A) (NYSE: BRK.B) most successful investments.  After all, Buffett and his team have been incredibly complimentary toward Apple CEO Tim Cook and the business he's created there.  Berkshire Hathaway first took a position in Apple stock in the first quarter of 2016.",Yahoo,https://finnhub.io/api/news?id=4367e012fc4c5b1422ee39b9abe69927eece0c2c97b76325a8e8dbaa60fa3b04,"Apple (NASDAQ: AAPL) has been one of Berkshire Hathaway's (NYSE: BRK.A) (NYSE: BRK.B) most successful investments.  After all, Buffett and his team have been incredibly complimentary toward Apple CEO Tim Cook and the business he's created there.  Berkshire Hathaway first took a position in Apple stock in the first quarter of 2016."
2024-12-19T06:45:00Z,Apple Faults Meta for Interoperability Requests,"Apple called out Meta for seeking access to software tools that it said could compromise user privacy, a criticism that comes as the EU advances efforts to force the iPhone maker to give developers greater access to its technology.",Yahoo,https://finnhub.io/api/news?id=685859ed07e6a378b467bac438ec6074d3b4a04a49aca801d40c0573f3a09a50,"Apple called out Meta for seeking access to software tools that it said could compromise user privacy, a criticism that comes as the EU advances efforts to force the iPhone maker to give developers greater access to its technology."
2024-12-19T10:20:00Z,"Billionaire Israel Englander Sells Apple Stock and Buys an Index Fund That Could Soar 180%, According to a Wall Street Analyst","Israel Englander is the CEO of Millennium Management, the second most profitable hedge fund in history as measured by net gains since inception, according to LCH Investment.  In total, Millennium owns more than 6,000 stocks, index funds, and options, but Englander downsized one of his largest positions in the third quarter.  Specifically, he sold 11.5 million shares of Apple (NASDAQ: AAPL), reducing his stake by 90%.",Yahoo,https://finnhub.io/api/news?id=e93557d44ca4b895dc0390c8c7f617a05b6b96feb540c5fef8b9378539684aea,"Israel Englander is the CEO of Millennium Management, the second most profitable hedge fund in history as measured by net gains since inception, according to LCH Investment.  In total, Millennium owns more than 6,000 stocks, index funds, and options, but Englander downsized one of his largest positions in the third quarter.  Specifically, he sold 11.5 million shares of Apple (NASDAQ: AAPL), reducing his stake by 90%."
2024-12-19T09:55:00Z,Impax Large Cap Fund Q3 2024 Commentary,Impax Large Cap Fund outperformed its benchmark during the third quarter of 2024. Click here to read the full commentary.,SeekingAlpha,https://finnhub.io/api/news?id=262b6c662d798de56c042027bbc0a6ddb6cfde5f9e1a1c6232148abad1ca3272,Impax Large Cap Fund outperformed its benchmark during the third quarter of 2024. Click here to read the full commentary.
2024-12-19T06:59:14Z,Apple: preliminary conclusions of the European Commission,The European Commission announces that it has sent its preliminary findings to Apple in two specification procedures opened in September 2024. These findings set out measures to ensure the...,Finnhub,https://finnhub.io/api/news?id=e5e57c24ef3753044108d00f06232553523e000e94508f1871d39cef91648b8f,The European Commission announces that it has sent its preliminary findings to Apple in two specification procedures opened in September 2024. These findings set out measures to ensure the...
2024-12-19T06:47:00Z,Apple Faults Meta for Software-Access Requests as EU Crackdown Looms,Apple Faults Meta for Software-Access Requests as EU Crackdown Looms,DowJones,https://finnhub.io/api/news?id=e09dd6fbb1654498f8dfbdb7f83ac30f1efc676d3c0a6a8610e5382da54344d3,Apple Faults Meta for Software-Access Requests as EU Crackdown Looms
2024-12-19T06:46:20Z,Apple Faults Meta for Interoperability Requests as EU Crackdown Looms -- Update,"By Kimberley Kao and Edith Hancock Apple called out Meta Platforms for trying to gain access to key software tools on iPhones, a criticism that comes as the European Union is ramping up its...",Finnhub,https://finnhub.io/api/news?id=80c46044abe1cd7c701fcddb47bc61468350822a93c5a624ad2dde046b453f69,"By Kimberley Kao and Edith Hancock Apple called out Meta Platforms for trying to gain access to key software tools on iPhones, a criticism that comes as the European Union is ramping up its..."
2024-12-19T06:26:33Z,"India gears up for a potential trade deal as Trump targets China, say government sources","India is preparing to offer tariffs cuts on some farm and other goods mainly imported from the U.S., aiming to clinch a broader trade and investment deal once president-elect Donald Trump takes...",Finnhub,https://finnhub.io/api/news?id=c85d089feaba099adaa9e3d606ae73c94f601c5b76483fdbb3639564a0ea507f,"India is preparing to offer tariffs cuts on some farm and other goods mainly imported from the U.S., aiming to clinch a broader trade and investment deal once president-elect Donald Trump takes..."
2024-12-19T05:05:25Z,Taiwan Semiconductor Almost Doubled In 2024 - What's Next For 2025,"Taiwan Semiconductor, the world's largest chip foundry, has outperformed the S&P 500 and tech sector in 2024. Read why I assign a buy rating for TSM stock.",SeekingAlpha,https://finnhub.io/api/news?id=f063eff7b950246b41ebaf094874992d0fcf62fadb04658916d7705af012619c,"Taiwan Semiconductor, the world's largest chip foundry, has outperformed the S&P 500 and tech sector in 2024. Read why I assign a buy rating for TSM stock."
2024-12-19T04:47:41Z,Broadcom: Joining The $1 Trillion Club,,SeekingAlpha,https://finnhub.io/api/news?id=3e1b02df2a60935adeb79b1deb1694608228771114aea7a61485d4ec20c5841c,
2024-12-19T04:37:05Z,The Intersection of Tech and Arts: Chancellor Woodson Talks Innovation with Apple COO Jeff Williams,"As the chief operating officer at Apple, Jeff Williams oversaw the development of the Apple Watch. But before working at one of the world's biggest tech companies, Williams was a student at the NC...",Finnhub,https://finnhub.io/api/news?id=f80357ee350f3757a1d5dc4ceaa3c1e2953e3ff12c98dee4693b59af9cb2832c,"As the chief operating officer at Apple, Jeff Williams oversaw the development of the Apple Watch. But before working at one of the world's biggest tech companies, Williams was a student at the NC..."
2024-12-19T03:48:00Z,Apple: Insourcing Can Structurally Lift Gross Margins,Apple is starting to reduce networking component dependency on its suppliers as it transitions toward in-house manufacturing. Read why AAPL stock is a Buy.,SeekingAlpha,https://finnhub.io/api/news?id=f28f6ecb3aaee0a1782c08543be82d1a88ed049ca86e6fd9f1d7b84e036fc8ac,Apple is starting to reduce networking component dependency on its suppliers as it transitions toward in-house manufacturing. Read why AAPL stock is a Buy.
2024-12-20T23:09:36Z,Apple Defies Gravity As New Threats Are Not Priced In,Apple (AAPL) stock faces challenges in China and Wearables segment. The iPhone and Services segment has performed well in the recent quarter. See more here.,SeekingAlpha,https://finnhub.io/api/news?id=839ec11bbd5d93b024cf7aad15efadf46f3420af2ae488599f54f78f525be387,Apple (AAPL) stock faces challenges in China and Wearables segment. The iPhone and Services segment has performed well in the recent quarter. See more here.
2024-12-20T20:15:00Z,ChatGPT: Everything you need to know about the AI-powered chatbot,"ChatGPT, OpenAI’s text-generating AI chatbot, has taken the world by storm since its launch in November 2022. What started as a tool to supercharge productivity through writing essays and code with short text prompts has evolved into a behemoth with 300 million weekly active users. 2024 has been a big year for OpenAI, from its partnership with Apple for its generative AI offering, Apple Intelligence, the release of GPT-4o with voice capabilities, and the highly-anticipated launch of its text-to-",Yahoo,https://finnhub.io/api/news?id=47c49f28a93f237015ee97feea575789e194d7e3b161a614e3b4a5baa0fe204c,"ChatGPT, OpenAI’s text-generating AI chatbot, has taken the world by storm since its launch in November 2022. What started as a tool to supercharge productivity through writing essays and code with short text prompts has evolved into a behemoth with 300 million weekly active users. 2024 has been a big year for OpenAI, from its partnership with Apple for its generative AI offering, Apple Intelligence, the release of GPT-4o with voice capabilities, and the highly-anticipated launch of its text-to-"
2024-12-20T17:23:09Z,"Tesla recall, Netflix-FIFA deal, Apple: Market Minute","Yahoo Finance host Rachelle Akuffo tackles three of the top trending stories and stock tickers as part of today's Market Minute. Tesla (TSLA) has recalled nearly 700,000 of its EV, deploying a software update for its Cybertruck, Model 3, and Model Y vehicles. Netflix (NFLX) signs an exclusive streaming deal with FIFA to broadcast the 2027 and 2031 Women's World Cups. Apple (AAPL) is reportedly in talks with Chinese-owned Tencent (0700.HK, TCEHY) and TikTok parent ByteDance to integrate their AI models into iPhones in China. To watch more expert insights and analysis on the latest market action, check out more Wealth here. This post was written by Luke Carberry Mogan.",Yahoo,https://finnhub.io/api/news?id=639ecb310de23af61448d2eded26c9e1ddaa8756bb8e8b25eba2b3e25693c258,"Yahoo Finance host Rachelle Akuffo tackles three of the top trending stories and stock tickers as part of today's Market Minute. Tesla (TSLA) has recalled nearly 700,000 of its EV, deploying a software update for its Cybertruck, Model 3, and Model Y vehicles. Netflix (NFLX) signs an exclusive streaming deal with FIFA to broadcast the 2027 and 2031 Women's World Cups. Apple (AAPL) is reportedly in talks with Chinese-owned Tencent (0700.HK, TCEHY) and TikTok parent ByteDance to integrate their AI models into iPhones in China. To watch more expert insights and analysis on the latest market action, check out more Wealth here. This post was written by Luke Carberry Mogan."
2024-12-20T17:00:54Z,San Francisco Fed president Mary Daly: We want to finish the inflation fight,San Francisco Fed president Mary Daly tells Yahoo Finance the Fed has further room to push down interest rates to keep the economy growing while still not stoking renewed inflation.,Yahoo,https://finnhub.io/api/news?id=49667b6746bcee5ac65789344956be03283b5847df2b0ed29bb885b47e99dab9,San Francisco Fed president Mary Daly tells Yahoo Finance the Fed has further room to push down interest rates to keep the economy growing while still not stoking renewed inflation.
2024-12-20T16:39:00Z,Buffett Violates Own Rule in Buying Occidental Stock,Buffett Violates Own Rule in Buying Occidental Stock,MarketWatch,https://finnhub.io/api/news?id=002f4f28ee40441fad0d7a3918fab55a624b746bab621b4345f73218cc1c1c56,Buffett Violates Own Rule in Buying Occidental Stock
2024-12-20T14:26:26Z,The 2025 Outlook: A Bear Market And The S&P 500 At 4100,A 2025 market prediction that has the S&P 500 to fall to 4100 in 2025 amid earnings decline and P/E contraction. Read what investors need to know.,SeekingAlpha,https://finnhub.io/api/news?id=485151045c29b1209b5d8c6865b5083b3a6e6be1c4fdd3b0e92199ccf4a2d430,A 2025 market prediction that has the S&P 500 to fall to 4100 in 2025 amid earnings decline and P/E contraction. Read what investors need to know.
2024-12-20T12:15:09Z,Apple explores AI integration with Tencent and ByteDance,Sources indicate that Apple's discussions are in the early stages.,Yahoo,https://finnhub.io/api/news?id=5495006daec8abcf9a0924b39b26317f482c88bc0b79cfb982fdef403f33f30c,Sources indicate that Apple's discussions are in the early stages.
2024-12-20T11:51:00Z,"Apple talks with Tencent, ByteDance to integrate AI in iPhones, Reuters says","Apple (AAPL) is in talks with Tencent (TCEHY) and ByteDance about integrating their AI models into iPhones sold in China, Laim Mo and Brenda Goh of Reuters reports, citing three sources familiar with the matter. Apple started the rollout of OpenAI’s ChatGPT onto its devices this month. ChatGPT is not available in China and the country’s regulatory requirements that generative AI services must obtain government approval before public release has pushed Apple to seek local partners for its AI feat",Yahoo,https://finnhub.io/api/news?id=bb9f083ed7bbc04b440893ce344d2b5bbff276a5d0c9223e7103fb63e3c04374,"Apple (AAPL) is in talks with Tencent (TCEHY) and ByteDance about integrating their AI models into iPhones sold in China, Laim Mo and Brenda Goh of Reuters reports, citing three sources familiar with the matter. Apple started the rollout of OpenAI’s ChatGPT onto its devices this month. ChatGPT is not available in China and the country’s regulatory requirements that generative AI services must obtain government approval before public release has pushed Apple to seek local partners for its AI feat"
2024-12-20T11:45:00Z,AMD: Don't Be Fooled By The Naysayers,Advanced Micro Devices stock has struggled to regain momentum as investors are increasingly concerned about its AI growth inflection. Learn more on AMD stock here.,SeekingAlpha,https://finnhub.io/api/news?id=a20fcb21038ee082008bb832a0c9cf1cc5afcf68bceb20921217f73c0cc1e8b9,Advanced Micro Devices stock has struggled to regain momentum as investors are increasingly concerned about its AI growth inflection. Learn more on AMD stock here.
2024-12-20T10:07:00Z,Sell Costco Stock. It’s No Bargain.,Sell Costco Stock. It’s No Bargain.,MarketWatch,https://finnhub.io/api/news?id=62e3a41d965346add2a41d85bfee673966264c4d988a8a1bd1dc96c0bab681f5,Sell Costco Stock. It’s No Bargain.
2024-12-20T09:30:00Z,Tencent teams with smartphone maker Honor on AI while Apple searches for a partner,"Chinese technology giant Tencent Holdings announced on Friday a new strategic partnership with smartphone maker Honor for cloud computing and artificial intelligence (AI), giving a boost to a domestic rival to Apple, which has yet to settle on a partner to launch AI on iPhones in the country. Shenzhen-based Tencent said in a post on its official WeChat account that the ""long-term collaboration"" with Honor, a spin-off smartphone brand from Huawei Technologies, will see the deep integration of its",Yahoo,https://finnhub.io/api/news?id=a5f777a7b3b3a6c0e3d3fd2567bb9c7dd1e29e9dd0f8148e5f99968510f7724b,"Chinese technology giant Tencent Holdings announced on Friday a new strategic partnership with smartphone maker Honor for cloud computing and artificial intelligence (AI), giving a boost to a domestic rival to Apple, which has yet to settle on a partner to launch AI on iPhones in the country. Shenzhen-based Tencent said in a post on its official WeChat account that the ""long-term collaboration"" with Honor, a spin-off smartphone brand from Huawei Technologies, will see the deep integration of its"
2024-12-20T00:33:00Z,Apple AI tool falsely announces death of trending murder suspect,An artificial intelligence platform has come under fire for a humiliating mistake.,Yahoo,https://finnhub.io/api/news?id=f7a86bda36aa8fe2a0afefdbe8eaeaeebde2791677fcf874e15229c28103a1c9,An artificial intelligence platform has come under fire for a humiliating mistake.
2024-12-20T00:30:13Z,Larry Ellison Once Considered Buying Apple In Order To Make Steve Jobs The CEO Again: 'My Idea Was Simple...',"Larry Ellison and Steve Jobs once devised a plan to rescue Apple Inc. and reinstate Jobs as CEO during the company’s challenging times. What Happened: In a 2016 commencement speech at USC, Ellison, who co-founded Oracle Corporation, recounted a pivotal conversation with Jobs in 1995. At the time, Apple was struggling, and Ellison proposed buying the company to make Jobs CEO. “My idea was simple, buy Apple, and immediately make Steve CEO. Apple wasn't worth much back then, about $5 billion dollar",Yahoo,https://finnhub.io/api/news?id=393042344e11516d433c4e92d12f17b9327310c901f34fb26d08158d28c52dac,"Larry Ellison and Steve Jobs once devised a plan to rescue Apple Inc. and reinstate Jobs as CEO during the company’s challenging times. What Happened: In a 2016 commencement speech at USC, Ellison, who co-founded Oracle Corporation, recounted a pivotal conversation with Jobs in 1995. At the time, Apple was struggling, and Ellison proposed buying the company to make Jobs CEO. “My idea was simple, buy Apple, and immediately make Steve CEO. Apple wasn't worth much back then, about $5 billion dollar"
2024-12-23T21:56:00Z,"Retail investors are 'optimistic,' but 'realistic' going into 2025","Retail investors are feeling bullish about the market (^DJI, ^IXIC, ^GSPC) in 2025, eToro's fourth quarter Retail Investor Beat shows. eToro investment analyst Bret Kenwell joins Josh Lipton and Seana Smith on Market Domination to discuss how retail investors are thinking about the market headed into the new year. Kenwell says retail investors are ""optimistic"" but ""realistic"" for the new year. ""They're looking to gain more exposure to crypto in 2025. They're looking to gain more exposure to equities in 2025. But they're also looking to raise some cash here,"" he says, later adding: ""I think they're being prudent, but also, you know, keeping one foot in at least is so they keep getting taking advantage of, you know, more gains to come in 2025 if that is the case."" The analyst reports that the survey found retail investors to prefer the financials sector and big-cap tech, including Magnificent Seven names and other artificial intelligence (AI) plays. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan.",Yahoo,https://finnhub.io/api/news?id=c3b459599b84c2e2d0d7300fe26d2a6eb1f8607c3c353cbc2736fce05ad0a7d9,"Retail investors are feeling bullish about the market (^DJI, ^IXIC, ^GSPC) in 2025, eToro's fourth quarter Retail Investor Beat shows. eToro investment analyst Bret Kenwell joins Josh Lipton and Seana Smith on Market Domination to discuss how retail investors are thinking about the market headed into the new year. Kenwell says retail investors are ""optimistic"" but ""realistic"" for the new year. ""They're looking to gain more exposure to crypto in 2025. They're looking to gain more exposure to equities in 2025. But they're also looking to raise some cash here,"" he says, later adding: ""I think they're being prudent, but also, you know, keeping one foot in at least is so they keep getting taking advantage of, you know, more gains to come in 2025 if that is the case."" The analyst reports that the survey found retail investors to prefer the financials sector and big-cap tech, including Magnificent Seven names and other artificial intelligence (AI) plays. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan."
2024-12-23T21:41:38Z,"""Real-world AI"" is the next phase of this tech: Portfolio mgr.","Nightview Capital portfolio manager Dan Crowley discusses the transformative potential of artificial intelligence (AI) in 2025 on Market Domination Overtime. ""We think we're headed toward a period of rapid technological shifts. Historically, whenever that's happened, significant opportunities have been unlocked,"" Crowley explains. He believes AI's economic impact could rival that of the internet revolution. Crowley identifies ""real-world AI"" as the sector's next evolution, highlighting two key investment opportunities. First, he points to ""entirely new product-category"" companies like Tesla (TSLA), which is advancing autonomous driving technology. Second, he sees potential in established companies with ""existing business lines,"" such as Amazon (AMZN), which can leverage AI to enhance operational efficiency. ""We're kind of trying to move into the next phase here of where we see AI playing out,"" he tells Yahoo Finance. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Angel Smith",Yahoo,https://finnhub.io/api/news?id=194928e0fc14ebc2a1bdd62a6703d4abcf06d93653b8a479b24d4c9725c4c49c,"Nightview Capital portfolio manager Dan Crowley discusses the transformative potential of artificial intelligence (AI) in 2025 on Market Domination Overtime. ""We think we're headed toward a period of rapid technological shifts. Historically, whenever that's happened, significant opportunities have been unlocked,"" Crowley explains. He believes AI's economic impact could rival that of the internet revolution. Crowley identifies ""real-world AI"" as the sector's next evolution, highlighting two key investment opportunities. First, he points to ""entirely new product-category"" companies like Tesla (TSLA), which is advancing autonomous driving technology. Second, he sees potential in established companies with ""existing business lines,"" such as Amazon (AMZN), which can leverage AI to enhance operational efficiency. ""We're kind of trying to move into the next phase here of where we see AI playing out,"" he tells Yahoo Finance. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Angel Smith"
2024-12-23T21:10:58Z,Apple Seen Having Strong Holiday Sales. Stock Hits Record High.,Apple stock notched a record high after a Wall Street analyst said the consumer electronics giant is likely to have strong holiday season sales.,Yahoo,https://finnhub.io/api/news?id=e2396cc4c8590820e50130f0192bd584fb88ae6cfaf71d2b4f9cf4d73d1a6e7d,Apple stock notched a record high after a Wall Street analyst said the consumer electronics giant is likely to have strong holiday season sales.
2024-12-23T19:08:31Z,"Tesla, Meta and Broadcom Weights Shrink in Nasdaq 100 Rebalance","(Bloomberg) -- Three of the world’s biggest companies have had their influence reduced in the Nasdaq 100 Index after the giant technology rally of 2024 swelled them to unprecedented size.Most Read from BloombergHo Chi Minh City Opens First Metro Line After Years of DelayThe Architects Who Built MiamiReviving a Little-Known Modernist Landmark in BuffaloNew York’s Congestion Pricing Plan Still Faces Legal HurdlesNew York City’s Historic Preservation Movement Is Having a Midlife CrisisTesla Inc., M",Yahoo,https://finnhub.io/api/news?id=c6267f02e784ccfd42f1254d5ce426f8d57002decf40ecc19e7663a8f11a0cc8,"(Bloomberg) -- Three of the world’s biggest companies have had their influence reduced in the Nasdaq 100 Index after the giant technology rally of 2024 swelled them to unprecedented size.Most Read from BloombergHo Chi Minh City Opens First Metro Line After Years of DelayThe Architects Who Built MiamiReviving a Little-Known Modernist Landmark in BuffaloNew York’s Congestion Pricing Plan Still Faces Legal HurdlesNew York City’s Historic Preservation Movement Is Having a Midlife CrisisTesla Inc., M"
2024-12-23T18:29:31Z,Why Broadcom Was Rallying Again Today,"Shares of Broadcom (NASDAQ: AVGO) rallied 5.3% on Monday, as of 1:18 p.m. ET.  Broadcom received a bullish note and price target upgrade from a Wall Street sell-side analyst today, building upon the blowout 2027 guidance management gave on the company's recent earnings call.  On Monday, UBS analyst Timothy Arcuri raised his target on Broadcom from $220 to $270 per share, while maintaining his bullish stance on the name.",Yahoo,https://finnhub.io/api/news?id=e3ad6e475666cec6cd075f4dcb00d5f3285f96e6dae79b4130ecf58486310486,"Shares of Broadcom (NASDAQ: AVGO) rallied 5.3% on Monday, as of 1:18 p.m. ET.  Broadcom received a bullish note and price target upgrade from a Wall Street sell-side analyst today, building upon the blowout 2027 guidance management gave on the company's recent earnings call.  On Monday, UBS analyst Timothy Arcuri raised his target on Broadcom from $220 to $270 per share, while maintaining his bullish stance on the name."
2024-12-23T17:11:23Z,"Apple Set to See Growth Due to iPhone 16 Upgrades, 'Strong' Holiday Season, Wedbush Says","Apple (AAPL) is set to see growth over the next 12 to 18 months due to iPhone 16 upgrades that are """,Yahoo,https://finnhub.io/api/news?id=f88e9b1f99a8bbc75c9c35825d004f4c383f8b5731c5199297a612aa984d4c0f,"Apple (AAPL) is set to see growth over the next 12 to 18 months due to iPhone 16 upgrades that are """
2024-12-23T16:51:26Z,"Taiwan Semi Breaks Out As Funds Load Up On Apple, These 2024 Winners","Taiwan Semi Breaks Out As Funds Load Up On Apple, These 2024 Winners",DowJones,https://finnhub.io/api/news?id=07bf97036dffb29ed4d583a67abaeef06df01947a917f5c1a19d7e755d389fc0,"Taiwan Semi Breaks Out As Funds Load Up On Apple, These 2024 Winners"
2024-12-23T16:45:44Z,"CFPB vs. Walmart, iPhone 16, Apollo and Workday: Top Stocks","The Consumer Financial Protection Bureau (CFPB) is suing retailer Walmart (WMT) for forcing its delivery drivers to use pricey deposit accounts in order to receive payments. Wedbush senior analyst Dan Ives published a note stating that the global demand for Apple's iPhone 16 (AAPL) has increased slightly above expectations. Apollo Global Management (APO) and Workday (WDAY) have begun trading on the S&P 500 (^GSPC) on Monday. Disclosure: Yahoo Finance is owned by Apollo Global Management. To watch more expert insights and analysis on the latest market action, check out more Wealth here. This post was written by Luke Carberry Mogan.",Yahoo,https://finnhub.io/api/news?id=df6400c4277199f5d0f3bba180cb24c237ceeaf6da3ac8c8ce9567eed624b32a,"The Consumer Financial Protection Bureau (CFPB) is suing retailer Walmart (WMT) for forcing its delivery drivers to use pricey deposit accounts in order to receive payments. Wedbush senior analyst Dan Ives published a note stating that the global demand for Apple's iPhone 16 (AAPL) has increased slightly above expectations. Apollo Global Management (APO) and Workday (WDAY) have begun trading on the S&P 500 (^GSPC) on Monday. Disclosure: Yahoo Finance is owned by Apollo Global Management. To watch more expert insights and analysis on the latest market action, check out more Wealth here. This post was written by Luke Carberry Mogan."
2024-12-23T16:32:00Z,"Apple Inc. stock rises Monday, still underperforms market","Apple Inc. stock rises Monday, still underperforms market",MarketWatch,https://finnhub.io/api/news?id=f0c21674271b7f3d9cdb2493e15b1945941449f3f63bb3cb60bac4666e3d36a0,"Apple Inc. stock rises Monday, still underperforms market"
2024-12-23T16:29:01Z,"Here’s Why Nvidia (NVDA) Is A Long Game, Longer Than You Think","Nvidia has lately been in the headlines for all the wrong reasons. They are having trouble shipping Blackwell GPUs, facing regulatory pressure in China, and justifying to the US government how its chips ended up in China’s hands. Amidst all this, its stock has hardly gone anywhere in the last 6 months but is still […]",Yahoo,https://finnhub.io/api/news?id=e18a68b70922b3c1cebdb11380c6b5c89a8213b89faaa6286d6232e2f6774f7d,"Nvidia has lately been in the headlines for all the wrong reasons. They are having trouble shipping Blackwell GPUs, facing regulatory pressure in China, and justifying to the US government how its chips ended up in China’s hands. Amidst all this, its stock has hardly gone anywhere in the last 6 months but is still […]"
2024-12-23T16:26:00Z,Apple Stock Hits All-Time High: Is the Tech Giant Too Extended?,Buying stocks when they make new highs has proven to be profitable throughout history.,Yahoo,https://finnhub.io/api/news?id=88b11e4bb8c21522147d3ca28aa655fcc34a1f2acbcb1ec68a6cb39ee306ee1c,Buying stocks when they make new highs has proven to be profitable throughout history.
2024-12-23T16:07:00Z,Google Counters Breakup Proposals. How Alphabet Stock Could Benefit.,A judge ruled in August that the company has a monopoly in general search services and general text advertising. The question now is what should be done about it.,Yahoo,https://finnhub.io/api/news?id=8a80426ac0eb356f8393df79f3a2abc81c5a874096e9eb7c63bf8d162d340b1a,A judge ruled in August that the company has a monopoly in general search services and general text advertising. The question now is what should be done about it.
2024-12-23T15:54:00Z,More & More Regulations Under Trump: How Will Tech Giants Cope in 2025?,"In Trump's second term, tech giants like GOOGL, MSFT, META and AAPL face tough regulations on AI, antitrust and privacy.",Yahoo,https://finnhub.io/api/news?id=bb216ece9b184f0d73c7090e2f5c5f087831ebe727538b8eb7b554a622ee8635,"In Trump's second term, tech giants like GOOGL, MSFT, META and AAPL face tough regulations on AI, antitrust and privacy."
